user_id,age,country,signup_days_ago,premium_user
8602,20,UK,747,0
8603,52,India,329,0
8604,60,USA,110,1
8605,27,Australia,202,0
8606,23,Canada,693,0
8607,19,USA,806,0
8608,53,UK,589,1
8609,62,India,662,0
8610,34,USA,261,0
8611,41,Germany,863,0
8612,47,Germany,938,0
8613,24,Germany,603,0
8614,58,India,418,0
8615,68,UK,219,1
8616,62,India,351,0
8617,27,UK,202,1
8618,39,Canada,68,0
8619,24,India,50,1
8620,67,Australia,392,0
8621,61,Canada,504,0
8622,42,India,981,0
8623,43,Canada,541,0
8624,54,Canada,878,1
8625,62,India,797,0
8626,32,USA,838,0
8627,51,Germany,676,0
8628,29,Canada,355,0
8629,34,Germany,539,1
8630,28,India,576,1
8631,19,Canada,115,0
8632,46,Germany,45,1
8633,33,Germany,415,0
8634,26,UK,923,0
8635,31,USA,301,1
8636,61,Australia,406,0
8637,44,Germany,552,1
8638,62,Australia,999,1
8639,23,India,835,0
8640,20,India,525,0
8641,30,UK,897,0
8642,54,Germany,31,0
8643,26,Canada,877,0
8644,30,India,677,1
8645,42,Canada,223,0
8646,24,India,600,0
8647,59,Canada,938,0
8648,61,USA,425,0
8649,61,Germany,858,0
8650,18,USA,975,0
8651,24,USA,524,0
8652,55,Germany,182,0
8653,43,Australia,990,0
8654,62,Canada,179,1
8655,35,USA,769,1
8656,45,Germany,368,0
8657,45,Canada,406,0
8658,18,Germany,223,0
8659,59,Germany,354,0
8660,23,Australia,604,0
8661,33,USA,81,0
8662,68,Germany,536,0
8663,52,Germany,397,1
8664,37,India,123,0
8665,69,USA,130,1
8666,42,Canada,900,0
8667,34,USA,897,0
8668,22,Australia,118,0
8669,49,Australia,294,1
8670,62,Germany,552,1
8671,29,India,367,1
8672,36,India,285,0
8673,69,UK,732,1
8674,38,UK,754,1
8675,28,India,375,0
8676,67,Australia,495,0
8677,46,USA,129,0
8678,39,USA,712,0
8679,47,Germany,98,0
8680,58,Australia,884,0
8681,52,UK,23,0
8682,38,India,92,0
8683,55,Australia,582,0
8684,22,Germany,759,0
8685,23,Canada,277,0
8686,40,Australia,200,0
8687,28,Canada,50,0
8688,45,USA,532,1
8689,45,Germany,861,0
8690,65,Germany,635,1
8691,26,India,4,0
8692,51,Australia,73,1
8693,28,Germany,653,0
8694,33,India,260,1
8695,32,UK,505,0
8696,49,Australia,347,0
8697,34,Germany,356,0
8698,60,Australia,45,1
8699,38,Australia,412,0
8700,19,USA,797,0
8701,62,Australia,45,1
8702,63,USA,652,1
8703,49,Germany,786,0
8704,40,Australia,62,0
8705,22,UK,242,0
8706,51,Canada,796,0
8707,48,USA,71,0
8708,53,UK,61,0
8709,26,Germany,631,1
8710,37,UK,78,0
8711,30,Australia,740,0
8712,34,Canada,815,1
8713,60,Canada,68,1
8714,28,Canada,726,0
8715,25,India,284,0
8716,47,Australia,225,1
8717,53,USA,603,1
8718,42,Canada,491,0
8719,38,UK,618,0
8720,20,Australia,142,0
8721,59,USA,470,0
8722,64,Canada,803,1
8723,49,Australia,951,1
8724,68,UK,720,1
8725,31,USA,402,1
8726,47,USA,737,0
8727,61,Germany,817,0
8728,66,UK,181,0
8729,23,Germany,598,1
8730,32,Canada,922,1
8731,27,USA,3,0
8732,39,UK,67,1
8733,36,UK,996,0
8734,48,India,107,1
8735,30,Australia,656,0
8736,69,Canada,724,0
8737,44,Australia,39,1
8738,49,USA,621,0
8739,56,Canada,43,0
8740,46,Australia,686,0
8741,62,India,559,0
8742,42,India,553,0
8743,30,UK,95,1
8744,35,India,805,1
8745,34,Canada,823,0
8746,53,USA,950,0
8747,69,Australia,488,0
8748,45,Germany,651,0
8749,45,Australia,611,0
8750,33,Canada,199,0
8751,48,Australia,332,0
8752,61,India,434,0
8753,38,Australia,986,0
8754,31,India,366,0
8755,64,UK,624,0
8756,66,UK,823,0
8757,64,UK,849,0
8758,68,Canada,75,0
8759,64,Australia,869,0
8760,65,Germany,228,1
8761,59,UK,342,0
8762,64,USA,612,0
8763,47,USA,955,0
8764,29,UK,515,1
8765,49,UK,8,0
8766,47,Germany,399,0
8767,55,Germany,143,0
8768,43,Canada,371,0
8769,20,Canada,36,0
8770,31,USA,415,1
8771,57,Germany,842,1
8772,57,Australia,619,0
8773,53,Canada,420,0
8774,57,Australia,3,0
8775,48,Canada,321,1
8776,30,UK,477,1
8777,52,Germany,783,0
8778,36,Canada,924,0
8779,30,UK,975,0
8780,56,Australia,480,1
8781,37,Australia,130,0
8782,28,USA,257,0
8783,65,India,394,1
8784,52,Germany,882,1
8785,51,USA,288,0
8786,34,USA,134,0
8787,56,Germany,598,0
8788,24,India,813,1
8789,18,UK,350,1
8790,64,USA,302,0
8791,37,USA,356,0
8792,18,India,663,0
8793,68,UK,191,0
8794,64,USA,237,1
8795,24,Australia,545,0
8796,53,India,44,0
8797,44,Germany,130,1
8798,63,India,798,0
8799,50,India,922,0
8800,28,Canada,711,0
8801,58,Australia,287,0
8802,50,USA,563,0
8803,38,UK,696,1
8804,66,Germany,403,0
8805,38,Australia,590,0
8806,24,Canada,477,1
8807,25,India,103,1
8808,36,Germany,459,1
8809,23,UK,157,0
8810,22,Germany,937,0
8811,56,Germany,190,1
8812,67,Australia,978,1
8813,53,Australia,444,1
8814,33,USA,566,1
8815,26,UK,674,0
8816,48,India,404,1
8817,45,USA,597,0
8818,20,USA,414,0
8819,23,India,259,1
8820,41,Canada,300,0
8821,68,Australia,438,0
8822,32,UK,294,0
8823,40,Germany,687,0
8824,58,Canada,470,0
8825,62,UK,816,0
8826,67,Australia,278,0
8827,39,Australia,901,0
8828,23,UK,693,0
8829,34,Germany,315,0
8830,65,Canada,933,1
8831,60,Australia,334,0
8832,44,Australia,856,0
8833,69,Canada,559,1
8834,38,Canada,883,0
8835,28,Germany,95,0
8836,63,Germany,944,1
8837,25,UK,929,0
8838,51,Canada,656,0
8839,29,India,731,0
8840,37,UK,725,0
8841,37,India,648,0
8842,35,UK,402,0
8843,29,India,480,0
8844,68,Germany,650,0
8845,43,UK,815,0
8846,59,UK,132,1
8847,41,USA,502,0
8848,54,India,506,0
8849,38,UK,965,0
8850,21,UK,126,0
8851,58,Germany,612,0
8852,39,India,349,0
8853,43,Canada,908,1
8854,25,India,929,0
8855,68,Australia,452,0
8856,46,Canada,910,1
8857,43,UK,433,1
8858,34,India,68,0
8859,63,India,131,1
8860,38,Australia,652,0
8861,18,Australia,685,0
8862,24,Australia,266,0
8863,28,India,952,0
8864,40,India,141,0
8865,34,India,50,1
8866,30,USA,140,1
8867,37,USA,276,0
8868,41,UK,715,0
8869,59,Canada,655,0
8870,49,India,907,0
8871,36,Germany,947,0
8872,24,UK,444,0
8873,29,UK,702,0
8874,39,India,361,1
8875,41,India,946,0
8876,41,Canada,299,0
8877,36,Australia,232,0
8878,51,USA,367,0
8879,68,Australia,484,0
8880,26,UK,547,0
8881,35,UK,402,0
8882,60,India,32,0
8883,40,UK,558,0
8884,24,Germany,808,1
8885,67,Canada,261,1
8886,39,India,954,0
8887,43,Canada,847,1
8888,59,UK,375,0
8889,31,USA,804,0
8890,51,USA,35,1
8891,40,Germany,430,0
8892,35,Germany,79,0
8893,18,India,729,0
8894,32,Germany,191,1
8895,59,UK,486,0
8896,18,India,790,1
8897,55,USA,165,0
8898,68,Australia,987,0
8899,24,Canada,648,0
8900,68,Canada,663,1
8901,44,UK,9,0
8902,64,Australia,13,0
8903,27,Australia,225,0
8904,20,UK,809,0
8905,62,Germany,208,0
8906,67,UK,241,1
8907,55,Canada,902,1
8908,69,Australia,563,0
8909,63,India,246,0
8910,66,Canada,284,0
8911,49,Australia,243,0
8912,56,Germany,292,0
8913,40,UK,578,1
8914,25,Australia,335,1
8915,45,USA,278,0
8916,50,Australia,399,0
8917,43,Germany,562,1
8918,54,USA,59,1
8919,57,India,831,1
8920,55,Australia,335,0
8921,62,Canada,654,0
8922,38,USA,492,0
8923,20,UK,360,0
8924,64,USA,343,1
8925,42,Germany,96,1
8926,25,Canada,248,1
8927,55,India,402,0
8928,28,Germany,908,0
8929,19,UK,699,0
8930,21,USA,169,0
8931,64,UK,290,1
8932,24,USA,800,0
8933,25,Canada,242,0
8934,54,Australia,738,1
8935,54,India,535,1
8936,61,Canada,773,0
8937,28,Canada,334,0
8938,59,India,898,0
8939,66,UK,123,1
8940,45,India,840,1
8941,62,USA,637,0
8942,65,USA,347,1
8943,34,Canada,970,0
8944,31,Germany,773,1
8945,41,Australia,18,0
8946,46,Australia,651,0
8947,65,USA,117,1
8948,31,Canada,236,0
8949,49,Germany,764,0
8950,21,India,276,0
8951,42,Germany,836,0
8952,64,UK,715,0
8953,53,Canada,902,0
8954,30,Canada,919,0
8955,54,Canada,426,0
8956,50,USA,893,1
8957,46,Australia,741,1
8958,37,UK,416,1
8959,33,Germany,901,1
8960,29,India,685,1
8961,54,Australia,406,0
8962,22,Germany,575,0
8963,47,UK,594,1
8964,69,Germany,321,0
8965,34,UK,771,0
8966,44,USA,412,0
8967,48,UK,783,1
8968,65,UK,72,0
8969,21,UK,862,0
8970,51,UK,380,0
8971,52,Germany,743,0
8972,19,Canada,136,0
8973,44,USA,848,0
8974,27,India,519,1
8975,29,Australia,977,0
8976,32,Germany,558,0
8977,49,Australia,115,0
8978,67,Germany,126,1
8979,22,Germany,500,0
8980,67,UK,174,1
8981,18,India,205,0
8982,66,Australia,498,0
8983,33,Germany,981,0
8984,61,Australia,420,0
8985,36,Germany,303,0
8986,29,India,788,1
8987,29,Canada,624,1
8988,69,Canada,75,0
8989,63,USA,546,0
8990,55,India,396,0
8991,45,India,475,1
8992,60,UK,872,1
8993,48,Germany,258,0
8994,43,Canada,757,1
8995,55,UK,824,1
8996,36,USA,128,0
8997,67,Canada,413,1
8998,67,Germany,191,0
8999,18,USA,68,0
9000,28,USA,782,0
9001,57,Germany,387,0
9002,46,Australia,754,0
9003,60,UK,905,0
9004,44,Germany,229,0
9005,42,India,557,1
9006,67,Canada,593,1
9007,50,Germany,103,0
9008,35,Australia,183,0
9009,59,Canada,399,0
9010,53,India,655,1
9011,65,India,606,0
9012,66,India,343,1
9013,65,Germany,59,0
9014,28,UK,749,0
9015,48,Canada,73,0
9016,34,Germany,737,0
9017,56,USA,904,1
9018,21,UK,420,0
9019,58,Canada,305,1
9020,63,UK,804,1
9021,31,Germany,647,0
9022,44,Canada,176,0
9023,53,Australia,572,0
9024,25,Germany,903,1
9025,34,India,342,0
9026,37,USA,117,1
9027,44,USA,738,0
9028,22,India,102,0
9029,36,UK,773,0
9030,31,UK,266,1
9031,39,Australia,293,1
9032,48,Australia,171,0
9033,47,Germany,994,0
9034,64,USA,68,0
9035,21,Australia,126,0
9036,45,Australia,798,0
9037,61,UK,423,0
9038,61,Germany,655,1
9039,55,India,416,0
9040,23,Germany,730,0
9041,45,Australia,901,1
9042,65,Australia,310,0
9043,35,India,205,0
9044,27,USA,157,1
9045,33,USA,601,0
9046,54,UK,34,0
9047,21,Germany,428,0
9048,48,USA,336,0
9049,19,Canada,292,0
9050,40,Australia,871,1
9051,69,UK,492,1
9052,33,Canada,619,1
9053,66,Germany,510,0
9054,44,Canada,647,1
9055,31,Germany,634,0
9056,32,UK,588,1
9057,46,Australia,535,0
9058,41,Australia,615,0
9059,27,Germany,253,0
9060,64,Australia,399,1
9061,40,USA,417,0
9062,47,UK,329,0
9063,42,Canada,893,0
9064,49,Australia,583,1
9065,37,Canada,593,0
9066,43,USA,19,0
9067,65,UK,899,0
9068,45,India,726,0
9069,63,Canada,848,0
9070,54,USA,287,0
9071,65,India,802,0
9072,28,UK,996,1
9073,24,Germany,561,0
9074,50,Australia,303,0
9075,32,India,375,1
9076,39,UK,559,1
9077,65,India,670,1
9078,64,USA,27,1
9079,38,UK,397,0
9080,28,UK,699,0
9081,50,Germany,462,1
9082,25,Australia,673,1
9083,24,UK,391,1
9084,53,USA,823,0
9085,35,UK,171,0
9086,57,UK,309,0
9087,66,Canada,763,1
9088,63,Australia,922,0
9089,22,USA,682,1
9090,59,Canada,171,0
9091,49,India,728,0
9092,63,Australia,244,0
9093,46,India,290,0
9094,30,USA,314,1
9095,26,Canada,45,0
9096,34,India,200,0
9097,57,Canada,240,1
9098,24,UK,657,1
9099,22,UK,721,0
9100,18,Australia,720,0
9101,48,UK,675,0
9102,65,UK,504,1
9103,56,Australia,597,0
9104,51,Australia,312,0
9105,19,Australia,74,1
9106,44,UK,324,1
9107,34,USA,341,1
9108,67,Canada,892,0
9109,26,Canada,293,0
9110,40,UK,162,0
9111,24,India,885,1
9112,21,USA,834,0
9113,44,India,417,0
9114,61,Canada,109,1
9115,44,UK,988,0
9116,53,UK,561,1
9117,60,Germany,8,0
9118,67,Germany,41,0
9119,66,UK,877,1
9120,39,India,78,1
9121,63,USA,196,1
9122,29,India,886,0
9123,67,India,209,0
9124,65,Canada,967,1
9125,42,India,647,0
9126,41,India,721,0
9127,48,Canada,524,1
9128,19,Canada,652,0
9129,24,Australia,829,0
9130,30,Canada,949,1
9131,66,Canada,803,0
9132,34,Australia,584,0
9133,27,Canada,674,0
9134,49,Australia,381,0
9135,28,USA,942,0
9136,21,Germany,322,1
9137,39,Germany,389,1
9138,38,USA,383,0
9139,45,USA,594,0
9140,69,India,206,1
9141,36,USA,745,1
9142,56,Germany,580,0
9143,41,UK,169,0
9144,32,UK,703,0
9145,60,Australia,412,1
9146,24,UK,161,0
9147,43,India,381,1
9148,33,Germany,124,0
9149,39,Canada,994,0
9150,63,Canada,36,0
9151,24,UK,116,0
9152,60,India,220,0
9153,26,Australia,134,0
9154,18,UK,899,0
9155,54,USA,895,0
9156,50,Australia,649,0
9157,45,USA,51,0
9158,33,India,40,1
9159,68,India,551,0
9160,53,Australia,746,0
9161,66,India,597,0
9162,43,Australia,685,0
9163,40,India,641,1
9164,60,UK,412,0
9165,58,India,965,0
9166,25,India,930,0
9167,49,India,442,1
9168,64,USA,25,0
9169,67,Germany,436,1
9170,52,Australia,352,0
9171,69,USA,197,0
9172,45,USA,776,0
9173,35,USA,537,0
9174,18,Germany,8,0
9175,51,Germany,728,0
9176,64,USA,462,0
9177,47,India,259,1
9178,28,USA,416,0
9179,29,USA,847,1
9180,41,Australia,65,0
9181,24,Canada,873,0
9182,48,Canada,353,1
9183,48,USA,674,0
9184,33,Germany,406,1
9185,44,USA,17,0
9186,52,UK,489,0
9187,69,USA,419,0
9188,69,USA,232,0
9189,30,UK,303,1
9190,44,Australia,287,0
9191,69,USA,670,1
9192,33,USA,163,0
9193,26,USA,830,0
9194,54,Canada,883,0
9195,29,India,72,0
9196,36,Canada,379,0
9197,43,India,621,0
9198,27,India,530,1
9199,43,Australia,523,0
9200,24,UK,573,1
9201,57,USA,904,0
9202,29,USA,547,0
9203,68,India,555,1
9204,19,Australia,527,0
9205,56,UK,538,1
9206,65,Canada,473,0
9207,64,UK,388,0
9208,59,UK,56,1
9209,35,India,957,1
9210,67,Canada,340,0
9211,37,Australia,174,0
9212,49,Canada,10,0
9213,58,India,652,1
9214,41,Canada,373,0
9215,63,Canada,729,1
9216,31,USA,491,0
9217,33,USA,660,0
9218,32,Canada,78,1
9219,51,USA,840,1
9220,22,Canada,376,0
9221,58,India,973,1
9222,58,Australia,110,0
9223,24,India,944,0
9224,40,UK,799,1
9225,25,India,568,0
9226,38,Canada,799,0
9227,28,USA,861,0
9228,32,Australia,699,0
9229,68,USA,925,0
9230,23,India,927,0
9231,57,Canada,657,0
9232,29,Australia,261,1
9233,58,Germany,660,1
9234,23,UK,312,0
9235,20,Australia,351,0
9236,60,Canada,632,0
9237,43,India,528,0
9238,45,Germany,903,0
9239,56,Australia,227,0
9240,29,USA,117,0
9241,46,India,735,0
9242,51,UK,33,1
9243,19,Germany,398,1
9244,22,Germany,34,0
9245,36,India,30,1
9246,33,Canada,180,1
9247,57,India,738,0
9248,31,Germany,496,0
9249,52,USA,762,0
9250,61,UK,310,0
9251,41,USA,227,1
9252,25,Germany,48,1
9253,46,USA,894,0
9254,43,Canada,421,0
9255,55,India,761,0
9256,34,Germany,588,0
9257,31,UK,546,1
9258,35,Australia,740,0
9259,55,UK,911,0
9260,26,Canada,821,0
9261,19,Australia,592,0
9262,47,USA,380,0
9263,18,USA,167,0
9264,65,UK,368,1
9265,39,Germany,982,0
9266,52,USA,671,0
9267,53,Germany,381,1
9268,66,UK,886,1
9269,48,Germany,334,0
9270,29,Canada,283,0
9271,47,Australia,594,0
9272,36,UK,342,0
9273,45,Australia,678,1
9274,35,Germany,441,0
9275,40,India,375,0
9276,49,Canada,197,0
9277,60,Germany,76,0
9278,48,UK,973,0
9279,62,Germany,292,0
9280,24,India,23,0
9281,67,USA,864,0
9282,23,Germany,464,0
9283,64,Australia,309,1
9284,58,UK,203,0
9285,31,India,856,0
9286,60,USA,991,0
9287,26,Australia,854,0
9288,65,Germany,291,0
9289,34,Australia,668,0
9290,26,USA,183,0
9291,30,Germany,559,0
9292,45,Germany,565,1
9293,25,Canada,892,0
9294,27,Australia,101,1
9295,68,Australia,289,1
9296,24,USA,609,0
9297,63,USA,96,0
9298,63,India,785,0
9299,29,Germany,318,0
9300,38,Germany,597,1
9301,38,Australia,399,0
9302,35,Canada,151,0
9303,43,USA,821,0
9304,24,Australia,472,0
9305,43,India,343,1
9306,42,USA,184,1
9307,19,UK,215,0
9308,28,India,797,1
9309,52,UK,561,0
9310,47,India,15,0
9311,68,Canada,17,0
9312,47,Germany,81,0
9313,25,USA,960,0
9314,48,India,780,0
9315,29,Germany,793,0
9316,35,Australia,83,0
9317,52,Germany,325,0
9318,44,UK,677,0
9319,33,Australia,988,0
9320,34,Canada,171,0
9321,21,Canada,66,0
9322,48,UK,857,0
9323,22,Australia,664,1
9324,67,Germany,941,0
9325,36,UK,791,1
9326,67,Germany,262,0
9327,54,Australia,798,0
9328,25,Canada,540,1
9329,55,Germany,308,0
9330,19,Germany,53,0
9331,21,Canada,461,0
9332,20,UK,137,1
9333,28,India,37,0
9334,25,Germany,251,0
9335,24,USA,632,1
9336,20,USA,530,0
9337,54,UK,92,0
9338,32,Germany,925,0
9339,66,Germany,238,1
9340,46,India,966,1
9341,64,Australia,765,0
9342,24,India,91,0
9343,34,USA,169,0
9344,19,USA,623,1
9345,59,Australia,362,1
9346,27,USA,28,0
9347,30,USA,965,1
9348,59,Germany,136,0
9349,22,Australia,267,0
9350,65,USA,138,1
9351,64,India,989,0
9352,23,Germany,523,0
9353,33,Canada,824,0
9354,36,Australia,934,0
9355,28,UK,768,1
9356,20,India,994,1
9357,42,UK,438,0
9358,32,Canada,350,1
9359,48,Canada,882,0
9360,52,USA,525,0
9361,53,USA,786,0
9362,42,Australia,44,1
9363,29,Canada,104,0
9364,45,Germany,931,0
9365,20,Germany,811,0
9366,26,India,36,0
9367,27,UK,306,0
9368,29,Australia,83,0
9369,39,Germany,963,1
9370,36,Germany,713,0
9371,66,Canada,717,0
9372,46,UK,896,1
9373,21,Canada,452,0
9374,18,UK,601,0
9375,40,Canada,514,0
9376,57,Canada,119,1
9377,33,USA,623,1
9378,44,USA,517,1
9379,66,Germany,707,1
9380,43,USA,518,0
9381,34,Germany,510,0
9382,59,Germany,560,0
9383,37,UK,966,1
9384,29,Germany,432,0
9385,21,Germany,377,0
9386,21,Germany,644,0
9387,61,USA,66,0
9388,36,USA,481,0
9389,34,India,731,1
9390,29,Canada,185,1
9391,28,Australia,909,0
9392,55,UK,538,0
9393,39,Australia,902,0
9394,27,India,83,0
9395,24,Germany,549,0
9396,61,Germany,996,0
9397,45,India,242,1
9398,25,UK,719,0
9399,66,Australia,243,1
9400,43,Germany,301,0
9401,21,Germany,588,0
9402,58,USA,26,1
9403,69,Canada,994,0
9404,26,Australia,334,0
9405,55,Germany,421,1
9406,34,Australia,141,1
9407,68,Canada,987,0
9408,38,Australia,337,1
9409,20,Canada,731,0
9410,29,Canada,911,0
9411,39,Germany,258,0
9412,30,Germany,311,0
9413,39,Canada,857,1
9414,34,India,966,0
9415,33,Canada,136,0
9416,27,USA,994,0
9417,31,Germany,323,0
9418,58,UK,727,1
9419,64,Germany,646,0
9420,52,Canada,985,0
9421,40,Germany,210,0
9422,19,Canada,415,0
9423,45,Australia,233,0
9424,58,UK,443,0
9425,56,UK,150,0
9426,19,UK,381,0
9427,36,USA,617,1
9428,49,USA,62,0
9429,47,Canada,150,0
9430,18,USA,429,1
9431,39,India,430,0
9432,32,UK,306,0
9433,57,UK,551,1
9434,28,Australia,580,0
9435,24,Canada,132,1
9436,44,USA,955,1
9437,48,Australia,253,1
9438,52,UK,713,1
9439,65,Germany,584,0
9440,33,USA,947,0
9441,64,Germany,824,0
9442,31,UK,440,0
9443,57,UK,400,0
9444,28,Germany,126,0
9445,49,UK,502,0
9446,22,USA,387,0
9447,40,Australia,94,0
9448,46,India,461,0
9449,39,India,494,0
9450,24,India,279,0
9451,32,Australia,424,0
9452,46,UK,656,0
9453,27,Canada,559,0
9454,29,USA,810,1
9455,37,Australia,860,0
9456,31,USA,759,0
9457,18,UK,147,1
9458,30,USA,904,1
9459,52,UK,855,0
9460,43,India,233,0
9461,19,USA,538,1
9462,53,Canada,281,1
9463,24,UK,283,0
9464,25,USA,523,1
9465,47,Germany,606,0
9466,69,Australia,271,0
9467,56,Germany,24,1
9468,59,Canada,340,0
9469,43,Canada,692,0
9470,22,Germany,143,0
9471,46,UK,719,0
9472,25,USA,60,1
9473,36,Australia,991,0
9474,54,Germany,394,0
9475,42,Canada,313,0
9476,21,USA,965,1
9477,22,UK,756,1
9478,18,Germany,118,0
9479,52,Canada,884,0
9480,35,Germany,970,0
9481,59,UK,417,1
9482,62,Canada,153,0
9483,52,USA,725,1
9484,28,Germany,189,0
9485,28,USA,662,0
9486,35,Australia,190,0
9487,57,Australia,358,1
9488,68,India,429,1
9489,50,UK,213,0
9490,19,Germany,909,1
9491,60,Canada,813,1
9492,40,Australia,214,0
9493,50,UK,543,0
9494,35,India,11,0
9495,20,Canada,642,0
9496,48,UK,904,0
9497,19,UK,22,0
9498,24,Germany,532,1
9499,19,India,32,0
9500,58,Germany,298,0
9501,38,Australia,685,1
9502,24,USA,401,0
9503,64,Canada,990,0
9504,24,India,891,1
9505,67,UK,42,1
9506,44,UK,462,0
9507,65,USA,627,0
9508,20,UK,711,1
9509,52,Canada,665,1
9510,36,Germany,956,0
9511,40,India,523,0
9512,69,Canada,674,0
9513,24,Australia,362,1
9514,44,USA,192,0
9515,55,Australia,314,0
9516,25,Canada,869,1
9517,39,USA,582,1
9518,53,Canada,108,0
9519,34,UK,22,1
9520,26,UK,716,0
9521,48,USA,593,1
9522,47,Canada,147,0
9523,28,Canada,276,1
9524,62,Germany,964,0
9525,42,Germany,760,1
9526,39,India,839,1
9527,49,UK,981,0
9528,25,USA,755,0
9529,38,Australia,392,1
9530,45,UK,92,0
9531,69,Canada,228,1
9532,58,UK,37,0
9533,68,Germany,844,0
9534,48,Australia,190,1
9535,43,Canada,6,0
9536,48,UK,631,0
9537,19,India,123,0
9538,68,Germany,490,0
9539,40,Germany,996,1
9540,30,UK,234,0
9541,53,Canada,464,1
9542,60,Canada,467,0
9543,52,Germany,719,0
9544,46,Australia,965,0
9545,35,Canada,691,1
9546,44,India,576,1
9547,42,USA,681,0
9548,69,Australia,245,1
9549,38,Australia,599,0
9550,19,Canada,852,0
9551,42,India,549,1
9552,41,Canada,271,1
9553,48,Germany,448,0
9554,47,India,745,1
9555,61,Australia,286,0
9556,64,Australia,488,1
9557,45,Germany,487,1
9558,69,UK,146,0
9559,45,Australia,828,0
9560,32,Canada,272,1
9561,66,Canada,95,0
9562,18,Germany,843,0
9563,26,Canada,436,0
9564,55,Australia,108,0
9565,30,Australia,379,0
9566,26,USA,750,0
9567,54,Canada,799,0
9568,36,India,447,0
9569,49,UK,555,0
9570,38,Germany,189,1
9571,61,India,903,0
9572,47,India,146,1
9573,37,India,998,0
9574,48,Australia,968,0
9575,67,Australia,345,0
9576,63,UK,850,0
9577,59,Germany,64,0
9578,23,Germany,529,0
9579,25,UK,886,1
9580,54,USA,951,1
9581,23,Australia,710,0
9582,39,India,808,0
9583,19,Germany,137,1
9584,69,UK,555,1
9585,31,UK,410,0
9586,53,Australia,230,0
9587,23,India,131,0
9588,35,UK,663,0
9589,40,Australia,384,1
9590,34,Canada,466,1
9591,51,India,556,0
9592,53,Germany,240,0
9593,42,India,586,0
9594,56,USA,140,1
9595,60,India,3,0
9596,39,India,516,0
9597,37,USA,216,0
9598,33,India,928,0
9599,29,UK,16,1
9600,22,Germany,908,1
9601,59,Germany,17,1
9602,57,Canada,488,0
9603,37,Germany,749,0
9604,58,Germany,144,0
9605,40,Australia,470,0
9606,63,USA,685,1
9607,55,India,536,1
9608,57,India,302,0
9609,63,UK,503,0
9610,35,India,652,0
9611,35,USA,189,0
9612,29,UK,104,0
9613,41,UK,371,0
9614,33,Australia,178,0
9615,54,Canada,821,0
9616,25,India,870,0
9617,37,Australia,570,0
9618,62,USA,322,0
9619,40,Australia,749,0
9620,25,Germany,400,1
9621,35,USA,548,0
9622,18,USA,64,0
9623,53,USA,843,1
9624,34,UK,792,1
9625,52,Canada,975,0
9626,68,UK,479,1
9627,42,USA,179,0
9628,31,Germany,234,0
9629,57,UK,578,0
9630,37,Australia,448,0
9631,54,Australia,49,1
9632,54,USA,689,0
9633,39,Germany,582,1
9634,41,Australia,260,0
9635,63,India,817,0
9636,52,India,423,0
9637,27,USA,712,1
9638,51,Canada,636,1
9639,49,Australia,272,1
9640,45,Canada,368,0
9641,31,USA,588,1
9642,65,Canada,80,1
9643,19,Australia,279,0
9644,63,Canada,491,1
9645,24,Canada,733,0
9646,34,UK,521,1
9647,37,Germany,842,1
9648,50,USA,544,0
9649,50,India,320,0
9650,67,Canada,114,0
9651,62,USA,310,0
9652,54,UK,265,0
9653,65,UK,316,0
9654,33,Canada,384,1
9655,48,Australia,316,0
9656,68,Germany,299,0
9657,28,Australia,718,0
9658,24,Australia,463,0
9659,48,India,984,1
9660,25,Germany,286,0
9661,31,India,797,0
9662,67,India,548,0
9663,51,USA,21,0
9664,50,India,719,0
9665,67,India,382,1
9666,28,UK,120,0
9667,18,Germany,721,0
9668,33,Germany,154,1
9669,68,UK,504,1
9670,25,Canada,606,0
9671,59,USA,7,0
9672,19,Germany,946,0
9673,24,Canada,500,0
9674,37,UK,57,0
9675,58,Australia,791,0
9676,48,USA,820,0
9677,36,UK,147,1
9678,61,Canada,745,0
9679,49,Germany,340,0
9680,65,Germany,705,0
9681,20,Australia,140,0
9682,48,India,553,1
9683,39,UK,150,0
9684,69,India,632,1
9685,46,UK,291,0
9686,64,Germany,630,0
9687,44,Australia,522,1
9688,62,UK,737,0
9689,26,UK,903,0
9690,36,USA,276,0
9691,42,Australia,773,0
9692,44,Canada,601,0
9693,65,USA,4,1
9694,66,Australia,465,0
9695,43,Australia,137,0
